Vice-Presidential Debate at Case Western Reserve University in Cleveland;;;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;IFILL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;CHENEY;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Presidential Debate in St. Louis, Missouri;;;;,,,,,,,,,;;;;;;;;;;;
t;speaker;Randee Jacobs;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Elizabeth Long;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Norma-Jean Laurent;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Daniel Farley;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Jane Barrow;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Linda Grabel;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Charles Gibson;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;John Horstman;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Matthew O'Brien;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;James Varner;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Jonathan Michaelson;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Nikki Washington;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;President Bush;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;James Hubb;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Sarah Degenhart;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Senator Kerry;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Cheryl Otis;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Rob Fowler;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Mr. Dahle;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Ann Bronsing;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Anthony Baldi;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Presidential Debate in Tempe, Arizona;;;;,,,,,,,,,;;;;;;;;;;;
w;speaker;President Bush;;,,,,,,,,,,;;;;;;;;;;;
t;speaker;Bob Schieffer;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Senator Kerry;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at South Carolina State University in Orangeburg;;;;,,,,,,,,,,;;;;;;;;;;;
Sen. Christopher J. Dodd, D-Conn. Sen. Hillary Rodham Clinton, D-N.Y. Former Sen. John Edwards, D-N.C. Gov. Bill Richardson, D-N.M. Sen. Joseph R. Biden Jr., D-Del. Rep. Dennis J. Kucinich, D-Ohio Former Sen. Mike Gravel, D-Alaska Sen. Barack Obama, D-Ill.;;;;,,;;;;;;;;;;;
d;speaker;(Unknown);;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Clinton;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Dodd;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Edwards;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Stanton;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Biden;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Richardson;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Kucinich;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Gravel;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Williams;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;Obama;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at the Ronald Reagan Library and Museum in Simi Valley, California;;;;,,,,,,,,,;;;;;;;;;;;
Sen. Sam Brownback, R-Kan. Former Gov. James Gilmore, R-Va. Former Mayor Rudolph Giuliani, R-N.Y.C. Former Gov. Mike Huckabee, R- Ark. Rep. Duncan Hunter, R-Calif. Sen. John McCain, R-Ariz. Rep. Ron Paul, R-Texas Former Gov. Mitt Romney, R- Mass Rep. Tom Tancredo, R-Col. Former Gov. Tommy Thompson, R-Wis.;;;;;;;;;;;;;;;
r;speaker;Huckabee;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;(Unknown);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Brownback;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;VandeHei;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;Romney;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Hunter;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;McCain;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Moderator;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Tancredo;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Thompson;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Gilmore;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Giuliani;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;Paul;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at the University of South Carolina;;;;,,,,,,,,,,;;;;;;;;;;;
Senator Sam Brownback; former Virginia Governor James Gilmore; former New York Mayor Rudy Giuliani; Represenatative Duncan Hunter; former Arkansas Gov. Mike Huckabee; Senator John McCain (R-AZ); Representative Ron Paul; former Massachusetts Gov. Mitt Romney; Represenatative Tom Tancredo; and former Wisconsin Gov. Tommy Thompson. Moderated by Fox News Channel's Brit Hume and Chris Wallace.;;;;,,,,,,,,,,;;
r;speaker;MR. GOLER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;REP. PAUL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;SEN. MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;SEN. BROWNBACK;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. GILMORE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. WALLACE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;REP. TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. HUME;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;WENDELL GOLER (Fox News);;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. ;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;REP. HUNTER;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at Saint Anselm College in Manchester, New Hampshire;;;;,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. CAMANN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. SPRADLING;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;REP. KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. MERRILL;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. BIDEN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. FAHEY;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. ;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. MASUR;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. VAUGHN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. DODD;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;BRIAN SEALANDER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;IVY MERRILL;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;PAULIE KERN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEVERAL CANDIDATES;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MATTHEW MASUR;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. VAUGHN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. BLITZER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. GRAVEL;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;GOV. RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. KILMINSTER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. REP. MR. ;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. ;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. SEALANDER;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at Saint Anselm College in Manchester, New Hampshire;;;;,,,,,,,,,;;;;;;;;;;;
r;speaker;GOV. GILMORE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;REP. TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MS. GARGASZ;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;CAROLYN GARGASZ;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;SEN. MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. FAHEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;unknown;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;SEN. REP. MR;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;GOV. HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;DOUG HALL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. HALL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MS. KIERNAN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;SEN. BROWNBACK;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MAYOR GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;GOV. THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;REP. PAUL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;REP. HUNTER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MS. VAUGHN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. BLITZER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. SPRADLING;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
"Democratic Candidates ""All-American Presidential Forum"" at Howard University in Washington, DC;;;;,,,,,,,,,,";;;;;;;;;;;;;;;
"Senator Joseph Biden, Jr. (D-Del.) Senator Hillary Clinton (D-N.Y.) Senator Christopher Dodd (D-Conn.) Former Senator John Edwards (D-S.C.) Former Senator Mike Gravel (D-Ak) Representative Dennis Kucinich (D-Ohio) Senator Barack Obama (D-Ill.) Gov. Bill Richardson (D-N.M.).  Tavis Smiley, host of ""Tavis Smiley"" on PBS.;;;;,,,,,,,,,,";;;;;;;;;;;;;;;
d;speaker;MR. SMILEY;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. GRAVEL;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. MARTIN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MS. SCOTT;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Panelists;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. WICKHAM;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;GOV. RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;CRECILLA COHEN SCOTT (Bowie, MD);;,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. DODD;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;AUDIENCE MEMBERS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;REP. KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. NAVARRETTE;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. DODD;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. BIDEN;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at The Citadel in Charleston, South Carolina;;;;,,,,,,,,,;;;;;;;;;;;
d;speaker;Q;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;COOPER;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;DAVIS FLEETWOOD;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;DODD;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;QUESTION;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Moderator;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;BIDEN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;REVEREND;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;GRAVEL;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at Drake University in Des Monies, Iowa;;;;,,,,,,,,,;;;;;;;;;;;
r;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;BROWNBACK;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;ANNOUNCER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;unknown;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HUNTER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;STEPHANOPOULOS;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;YEPSEN;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
AFL-CIO Democratic Presidential Candidates Forum at Soldier Field in Chicago, Illinois;;;;,,,,,,,,,;;;;;;;;;;;
"Sen. Joseph Biden, Jr. (DE); Sen. Hillary Clinton (NY); Sen. Christopher Dodd (CT); Fmr. Sen. John Edwards (NC); Rep. Dennis Kucinich (OH); Sen. Barack Obama (IL); Gov. Bill Richardson (NM);;;;,,,,,,,,,,";;;;;;;;;;;;;;;
d;speaker;SHIRLEY BROWN (CHICAGO HOSPITAL WORKER);;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;STEVE SKVARA (retired steel worker);;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Number two;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;Number three;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;SEN. DODD;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;ROBERT FLYNN (Insulator);;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. OLBERMANN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;JIM MCGOVERN (FORMER MAYTAG WORKER AND IRAQ WAR VETERAN);;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR. MULASANO;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;But understand this, Keith;;,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;JORGE MULASANO (hotel worker);;,,,,,,,,,,;;;;;;;;;;;
d;speaker;BARBARA JANUSIAK (intensive care nurse);;,,,,,,,,,,;;;;;;;;;;;
d;speaker;DEBORAH HAMNER (Sago miner widow);;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. BIDEN;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at Drake University in Des Moines, Iowa;;;;,,,,,,,,,;;;;;;;;;;;
"Sen. Barack Obama (IL); Sen. Hillary Clinton (NY); Fmr. Sen. John Edwards (NC); Gov. Bill Richardson (NM); Sen. Joseph Biden, Jr. (DE); Rep. Dennis Kucinich (OH); Sen. Christopher Dodd (CT); Fmr. Sen. Mike Gravel (AK);;;;,,,,,,,,,,";;;;;;;;;;;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;KARL ROVE;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;DODD;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;BIDEN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;STEPHANOPOULOS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GRAVEL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;YEPSEN;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at the University of New Hampshire in Durham;;;;,,,,,,,,,,;;;;;;;;;;;
Senator Sam Brownback (KS); Former Mayor Rudolph Giuliani (New York); Former Governor Mike Huckabee (AR); Representative Duncan Hunter (CA); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Representative Tom Tancredo (CO).;;;;,,,,,,,,,,;;;;
r;speaker;MARK RISS;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. HUME;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. BROWNBACK;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. WALLACE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;PANELISTS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. CAMERON;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. ;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. PAUL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. HUNTER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. GOLER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;HEIDI TURCOTTE (Dover, NH);;,,,,,,,,,;;;;;;;;;;;
r;speaker;JOHN ROGERS;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at the University of Miami;;;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;SEN. OBAMA;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;None;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. GRAVEL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. DODD;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. CLINTON;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Democratic Presidential Candidates Debate at Dartmouth College in Hanover, New Hampshire;;;;,,,,,,,,,;;;;;;;;;;;
Senator Joe Biden (DE); Senator Hillary Clinton (NY); Senator Christoper Dodd (CT); Former Senator John Edwards (NC); Former Senator Mike Gravel (AK); Representative Dennis Kucinich (OH); Senator Barack Obama (IL) and; Governor Bill Richardson (NM);;;;,,,,,,,,,,;;;;
d;speaker;KING;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;(UNKNOWN);;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GRAVEL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;CLINTON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;DODD;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;EDWARDS;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;BIDEN;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;MR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;RICHARDSON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;KUCINICH;;,,,,,,,,,,;;;;;;;;;;;
d;speaker;RUSSERT;;,,,,,,,,,,;;;;;;;;;;;
w;speaker;OBAMA;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
"Republican Candidates ""All-American Presidential Forum"" at Morgan State University in Baltimore;;;;,,,,,,,,,,";;;;;;;;;;;;;;;
Senator Sam Brownback (KS); Former Governor Mike Huckabee (AR); Representative Duncan Hunter (CA); Former Ambassador Alan Keyes; Representative Ron Paul (TX); and Representative Tom Tancredo (CO).;;;;,,,,,,,,,,;;;;;;
r;speaker;MR. SMILEY;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. PAUL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. HUNTER;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. BROWNBACK;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;PANELISTS;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. SUAREZ;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MS. TUCKER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MS. ROWELS;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MODERATOR;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;AMB. KEYES;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GOV. HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. WILLIAMS;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;CYNTHIA TUCKER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;RAY SUAREZ;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at the University of Michigan in Dearborn;;;;,,,,,,,,,,;;;;;;;;;;;
Senator Sam Brownback (KS); Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Representative Duncan Hunter (CA); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); Representative Tom Tancredo (CO); and Former Senator Fred Thompson (TN);;;;,,,,,,,,,,;;;
r;speaker;MR. HARWOOD;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. MATTHEWS;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;SEN. MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;SEN. BROWNBACK;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MS. BARTIROMO;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. PAUL;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. ;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;REP. HUNTER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;MR. SEIB;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;MR. THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
XXXXXXXXXXX;;;;,,,,,,,,,,;;;;;;;;;;;
Republican Presidential Candidates Debate at the Shingle Creek Resort in Orlando;;;;,,,,,,,,,,;;;;;;;;;;;
Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Representative Duncan Hunter (CA); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); Representative Tom Tancredo (CO); and Former Senator Fred Thompson (TN);;;;,,,,,,,,,,;;;;
r;speaker;CRIST;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;GIULAINI;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;WALLACE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;GREER;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUNTER;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;AUDIENCE;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;ROMNEY;;,,,,,,,,,,;;;;;;;;;;;
n;speaker;MCCAIN;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;HUCKABEE;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;CAMERON;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;TANCREDO;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;OTHERS;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;THOMPSON;;,,,,,,,,,,;;;;;;;;;;;
r;speaker;GIULIANI;;,,,,,,,,,,;;;;;;;;;;;
l;speaker;PAUL;;,,,,,,,,,,;;;;;;;;;;;
